,Normalized Time,Flux
0,-1,10.351118017380202
1,0,11.172010087055188
2,1,11.909132124818601
3,2,12.571042069798878
4,3,13.165599436598487
5,4,13.700008876828004
6,5,14.180861674235725
7,6,14.614175246466226
8,7,15.005430724652687
9,8,15.359608680249877
10,9,15.681223066743858
11,10,15.974353442133307
12,11,16.242675536364402
13,12,16.489490226216276
14,13,16.717750978477106
15,14,16.93008982062192
16,15,17.128841896601532
17,16,17.316068663777582
18,17,17.49357978549175
19,18,17.662953772236314
20,19,17.825557422900047
21,20,17.982564116095677
22,21,18.13497100013424
23,22,18.283615128796264
24,23,18.429188588660562
25,24,18.572252662387285
26,25,18.71325107101328
27,26,18.852522337004473
28,27,18.99031130852108
29,28,19.126779884087597
30,29,19.26201697561981
31,30,19.396047746545708
32,31,19.528842160565617
33,32,19.660322875429344
34,33,19.790372514963746
35,34,19.91884035146347
36,35,20.04554842945961
37,36,20.170297160806292
38,37,20.292870419972775
39,38,20.4130401673989
40,39,20.530570627763936
41,40,20.64522204903323
42,41,20.756754067183174
43,42,20.864928700562455
44,43,20.96951299692658
45,44,21.070281355282575
46,45,21.167017543801613
47,46,21.259516434198815
48,47,21.347585472141404
49,48,21.431045902428455
50,49,21.509733766887592
51,50,21.583500692155855
52,51,21.652214483753255
53,52,21.715759542118313
54,53,21.77403711555458
55,54,21.826965404335844
56,55,21.874479529534945
57,56,21.916531379476936
58,57,21.95308934607113
59,58,21.984137962648553
60,59,22.009677454320965
61,60,22.02972321128476
62,61,22.044305194917655
63,62,22.053467285957545
64,63,22.05726658351152
65,64,22.05577266311807
66,65,22.04906680157706
67,66,22.037241175769854
68,67,22.02039804221569
69,68,21.998648903649848
70,69,21.97211366846434
71,70,21.940919808422002
72,71,21.90520151964057
73,72,21.8650988914434
74,73,21.820757087288676
75,74,21.77232554161827
76,75,21.719957176111016
77,76,21.663807638482883
78,77,21.604034566647734
79,78,21.540796880737467
80,79,21.474254105178435
81,80,21.40456572273241
82,81,21.33189056213463
83,82,21.256386220698268
84,83,21.178208523004002
85,84,21.097511016554897
86,85,21.01444450505028
87,86,20.929156619717617
88,87,20.84179142893812
89,88,20.752489086210147
90,89,20.66138551631351
91,90,20.568612139368025
92,91,20.474295632320498
93,92,20.37855772724539
94,93,20.281515045706072
95,94,20.183278968294776
96,95,20.083955538350796
97,96,19.983645398747043
98,97,19.882443760535274
99,98,19.78044040214947
100,99,19.677719697784898
101,100,19.574360673497136
102,101,19.47043708950052
103,102,19.366017547088916
104,103,19.261165618552965
105,104,19.15593999842737
106,105,19.0503946743682
107,106,18.944579115934538
108,107,18.838538479529742
109,108,18.73231382774575
110,109,18.625942361348542
111,110,18.519457662144017
112,111,18.412889944970956
113,112,18.306266317081057
114,113,18.199611043185293
115,114,18.092945814470415
116,115,17.986290019919593
117,116,17.87966101830629
118,117,17.773074409270492
119,118,17.66654430193123
120,119,17.56008357953833
