,Normalized Time,Flux
0,-1,10.62431099731765
1,0,11.370316575607216
2,1,12.077927187505484
3,2,12.749900271087315
4,3,13.388785706929928
5,4,13.996938315331835
6,5,14.57652980335283
7,6,15.129560178797492
8,7,15.65786864791405
9,8,16.16314401321647
10,9,16.646934587489053
11,10,17.110657639688533
12,11,17.55560838811047
13,12,17.98296855585515
14,13,18.39381450329053
15,14,18.789124951883316
16,15,19.169788313445075
17,16,19.536609638518144
18,17,19.890317197314005
19,18,20.23156870630303
20,19,20.56095721324865
21,20,20.879016653177953
22,21,21.18622708747985
23,22,21.483019638030484
24,23,21.769781127955554
25,24,22.046858440352587
26,25,22.314562606016082
27,26,22.57317263093165
28,27,22.822939074031066
29,28,23.064087385432643
30,29,23.296821015125794
31,30,23.521324301797822
32,31,23.73776515124527
33,32,23.946297513557965
34,33,24.147063668016248
35,34,24.34019632439664
36,35,24.525820549139993
37,36,24.704055524599447
38,37,24.87501614935246
39,38,25.038814487330825
40,39,25.195561073298137
41,40,25.34536608198142
42,41,25.488340367945824
43,42,25.624596383087
44,43,25.754248978404316
45,44,25.8774160965124
46,45,25.99421936114272
47,46,26.10478456968941
48,47,26.209242094655657
49,48,26.30772719966439
50,49,26.400380275508308
51,50,26.48734700152773
52,51,26.56877843742281
53,52,26.64483105042754
54,53,26.715666682597302
55,54,26.78145246278977
56,55,26.842360667750036
57,56,26.89856853654495
58,57,26.95025804243004
59,58,26.997615626072452
60,59,27.040831893898815
61,60,27.08010128518283
62,61,27.115621711339344
63,62,27.14759417074452
64,63,27.176222342258733
65,64,27.20171216048921
66,65,27.224271375691394
67,66,27.244109101075274
68,67,27.261435350150855
69,68,27.276460566619583
70,69,27.289395149193016
71,70,27.30044897359846
72,71,27.309830913911174
73,72,27.317748365237282
74,73,27.324406769657053
75,74,27.330009147228346
76,75,27.33475563374104
77,76,27.338843026808966
78,77,27.342464341782623
79,78,27.345808378866593
80,79,27.349059302728012
81,80,27.352396235788355
82,81,27.35599286629843
83,82,27.360017072207523
84,83,27.36463056175053
85,84,27.36998853159286
86,85,27.376239343291015
87,86,27.383524218747574
88,87,27.391976955262162
89,88,27.401723660706
90,89,27.41288250927504
91,90,27.42556351820746
92,91,27.439868345783548
93,92,27.45589011086112
94,93,27.47371323413679
95,94,27.493413301262795
96,95,27.51505694789067
97,96,27.538701766657155
98,97,27.564396236073335
99,98,27.592179671226525
100,99,27.62208219615437
101,100,27.65412473770307
102,101,27.68831904063599
103,102,27.724667703715145
104,103,27.76316423643674
105,104,27.80379313606187
106,105,27.84652998454605
107,106,27.89134156493529
108,107,27.9381859967625
109,108,27.98701288994593
110,109,28.03776351666102
111,110,28.090371000628643
112,111,28.14476052323592
113,112,28.200849545880867
114,113,28.258548047908835
115,114,28.31775877948716
116,115,28.37837752874445
117,116,28.440293402482737
118,117,28.503389119753876
119,118,28.56754131757657
120,119,28.632620868056744
121,120,28.69849320616193
122,121,28.76501866738974
123,122,28.83205283456132
124,123,28.899446892963095
125,124,28.96704799305367
126,125,29.03469961994795
127,126,29.10224196888685
128,127,29.169512325898825
129,128,29.23634545285835
130,129,29.30257397614688
131,130,29.368028778123268
132,131,29.43253939061335
133,132,29.49593438963242
134,133,29.558041790559155
135,134,29.618689442985985
136,135,29.677705424477963
137,136,29.734918432480622
138,137,29.790158173626708
139,138,29.84325574970194
140,139,29.894044039541456
141,140,29.942358076140792
142,141,29.988035418278574
143,142,30.03091651596218
144,143,30.070845069022663
145,144,30.107668378201087
146,145,30.141237688085035
147,146,30.171408521271545
148,147,30.198041003150934
149,148,30.221000176724797
150,149,30.240156306891297
151,150,30.255385173650932
152,151,30.266568353707093
153,152,30.273593489957197
154,153,30.276354548392355
155,154,30.274752061946263
156,155,30.268693360857206
157,156,30.25809278913085
158,157,30.24287190671571
159,158,30.22295967702787
160,159,30.198292639486553
161,160,30.168815066747733
162,161,30.134479106348728
163,162,30.095244906502963
164,163,30.051080725810547
165,164,30.001963026677082
166,165,29.94787655226017
167,166,29.888814386790276
168,167,29.824777999140142
169,168,29.755777269544396
170,169,29.681830499398938
171,170,29.60296440409742
172,171,29.519214088890063
173,172,29.43062300777816
174,173,29.337242905485546
175,174,29.239133742576374
176,175,29.136363603816516
177,176,29.029008589903864
178,177,28.91715269272063
179,178,28.800887654288545
180,179,28.680312809635332
181,180,28.555534913808422
182,181,28.42666795329895
183,182,28.293832942166194
184,183,28.157157703179305
185,184,28.016776634319683
186,185,27.872830461013443
187,186,27.725465974489392
188,187,27.574835756683203
189,188,27.421097892133673
190,189,27.26441566734154
191,190,27.104957258085534
192,191,26.942895405214042
193,192,26.778407079454016
194,193,26.611673135801333
195,194,26.442877958079038
196,195,26.272209094271396
197,196,26.099856883262436
198,197,25.92601407362821
199,198,25.75087543515128
200,199,25.574637363745033
201,200,25.397497480493474
202,201,25.21965422552951
203,202,25.04130644749149
204,203,24.86265298931336
205,204,24.683892271118914
206,205,24.505221871004515
207,206,24.326838104508116
208,207,24.14893560357423
209,208,23.97170689583631
210,209,23.795341985047877
211,210,23.62002793350327
212,211,23.445948447297077
213,212,23.27328346527854
214,213,23.102208752563225
215,214,22.932895499469442
216,215,22.76550992675039
217,216,22.60021289799602
218,217,22.437159540079726
219,218,22.276498872525437
220,219,22.118373446669345
221,220,21.962918995488472
222,221,21.81026409496432
223,222,21.660529837844976
224,223,21.513829520662636
225,224,21.37026834485568
226,225,21.229943132835185
