,Normalized Time,Flux
0,-1,1.0572459664070086
1,0,1.1373407171807868
2,1,1.2172177391918297
3,2,1.2965827513615409
4,3,1.3751742111953127
5,4,1.4527612291147853
6,5,1.5291415715938177
7,6,1.6041397504904145
8,7,1.67760519601796
9,8,1.7494105108507942
10,9,1.8194498029087263
11,10,1.887637094415449
12,11,1.9539048048743013
13,12,2.018202305653766
14,13,2.080494543922618
15,14,2.1407607337218844
16,15,2.198993112007943
17,16,2.25519575754622
18,17,2.3093834705813876
19,18,2.361580711254032
20,19,2.411820594778642
21,20,2.460143941440986
22,21,2.506598379516538
23,22,2.5512374992536175
24,23,2.5941200561074056
25,24,2.6353092214521086
26,25,2.6748718790393893
27,26,2.712877965511535
28,27,2.7493998533175468
29,28,2.784511774419495
30,29,2.8182892832150346
31,30,2.8508087571401237
32,31,2.8821469334535053
33,32,2.9123804807413403
34,33,2.9415856037171855
35,34,2.9698376799279
36,35,2.997210927011981
37,36,3.023778099191309
38,37,3.04961021171175
39,38,3.074776291981937
40,39,3.0993431561927482
41,40,3.1233752102328154
42,41,3.1469342737477275
43,42,3.1700794262223146
44,43,3.1928668739966803
45,44,3.215349837157435
46,45,3.2375784552758913
47,46,3.2595997109947197
48,47,3.281457370493876
49,48,3.3031919398955276
50,49,3.324840636695895
51,50,3.346437375339881
52,51,3.3680127660818204
53,52,3.389594126302362
54,53,3.41120550347832
55,54,3.4328677090279447
56,55,3.454598362279863
57,56,3.476411943838966
58,57,3.498319857647042
59,58,3.520330501060264
60,59,3.542449342289366
61,60,3.5646790045714987
62,61,3.5870193564658805
63,62,3.609467607687487
64,63,3.632018409915236
65,64,3.654663962032647
66,65,3.677394119279998
67,66,3.7001965058178943
68,67,3.723056630222342
69,68,3.7459580034514044
70,69,3.768882258842945
71,70,3.791809273722112
72,71,3.8147172922158656
73,72,3.8375830488901155
74,73,3.8603818928430056
75,74,3.8830879119052826
76,75,3.9056740566158954
77,76,3.9281122636576256
78,77,3.9503735784539504
79,78,3.9724282766442824
80,79,3.9942459841703526
81,80,4.01579579572171
82,81,4.037046391303194
83,82,4.0579661507017395
84,83,4.0785232656439785
85,84,4.098685849449959
86,85,4.118422044001671
87,86,4.137700123858188
88,87,4.156488597361979
89,88,4.174756304593319
90,89,4.192472512041833
91,90,4.2096070038759
92,91,4.22613016970204
93,92,4.242013088717541
94,93,4.25722761017022
95,94,4.271746430049774
96,95,4.285543163945161
97,96,4.298592416012358
98,97,4.310869844006254
99,98,4.322352220339663
100,99,4.333017489141327
101,100,4.342844819293326
102,101,4.351814653436641
103,102,4.359908752941605
104,103,4.367110238847652
105,104,4.373403628784263
106,105,4.378774869892087
107,106,4.38321136777013
108,107,4.386702011481478
109,108,4.389237194656334
110,109,4.390808832737247
111,110,4.391410376417147
112,111,4.391036821326383
113,112,4.389684714030222
114,113,4.387352154403285
115,114,4.384038794452183
116,115,4.379745833662163
