,Normalized Time,Flux
0,-1,1.1157317863657734
1,0,1.2447043692399387
2,1,1.3686797026090656
3,2,1.4879892734018545
4,3,1.602937045383698
5,4,1.7138011634738042
6,5,1.8208355845238784
7,6,1.924271636762935
8,7,2.0243195100682305
9,8,2.12116967917883
10,9,2.2149942619243235
11,10,2.305948314498775
12,11,2.394171065767297
13,12,2.479787092551282
14,13,2.5629074377964507
15,14,2.6436306734879738
16,15,2.7220439101357394
17,16,2.7982237546141464
18,17,2.8722372181008873
19,18,2.9441425758210134
20,19,3.0139901802642357
21,20,3.0818232295059174
22,21,3.1476784922250904
23,22,3.2115869909761963
24,23,3.2735746452352683
25,24,3.333662875705585
26,25,3.3918691713328757
27,26,3.4482076204452845
28,27,3.502689407399682
29,28,3.5553232760817406
30,29,3.60611596157449
31,30,3.6550725912772366
32,31,3.7021970567245
33,32,3.747492357323135
34,33,3.7909609171943677
35,34,3.8326048762768448
36,35,3.8724263568164234
37,36,3.9104277063387043
38,37,3.946611718170832
39,38,3.9809818305501916
40,39,4.0135423053292705
41,40,4.044298387257775
42,41,4.073256444795655
43,42,4.100424093383508
44,43,4.125810302070137
45,44,4.149425484370834
46,45,4.171281574204102
47,46,4.191392087729129
48,47,4.209772171881449
49,48,4.22643864037958
50,49,4.241409997951385
51,50,4.254706453505175
52,51,4.266349922947324
53,52,4.276364022325186
54,53,4.2847740519518185
55,54,4.291606972146749
56,55,4.296891371205511
57,56,4.300657426189365
58,57,4.302936857105699
59,58,4.303762875029228
60,59,4.303170124693925
61,60,4.301194622065981
62,61,4.297873687388718
63,62,4.293245874171502
64,63,4.287350894576044
65,64,4.28022954163538
66,65,4.2719236087229175
67,66,4.262475806671529
68,67,4.25192967892554
69,68,4.24032951509176
70,69,4.227720263239265
71,70,4.2141474412817015
72,71,4.199657047760104
73,72,4.184295472328976
74,73,4.168109406233338
75,74,4.151145753049836
76,75,4.133451539950666
77,76,4.115073829735131
78,77,4.096059633859972
79,78,4.0764558266863125
80,79,4.056309061148069
81,80,4.035665686033996
82,81,4.014571665063198
83,82,3.993072497921904
84,83,3.9712131434175495
85,84,3.949037944894838
86,85,3.926590558047301
87,86,3.9039138812471
88,87,3.8810499885052807
89,88,3.858040065164493
90,89,3.8349243464162535
91,90,3.8117420587252173
92,91,3.7885313642335583
93,92,3.7653293082095036
94,93,3.742171769595294
95,94,3.719093414701326
96,95,3.6961276540849974
97,96,3.6733066026448338
98,97,3.6506610429527435
99,98,3.628220391839876
100,99,3.6060126702443105
101,100,3.58406447632197
102,101,3.5624009618154355
103,102,3.5410458116689627
104,103,3.520021226871829
105,104,3.4993479105062377
106,105,3.479045056970308
107,106,3.4591303443412924
108,107,3.439619929838893
109,108,3.4205284483436627
110,109,3.401869013920672
111,110,3.3836532242941453
112,111,3.3658911682144668
113,112,3.348591435654898
114,113,3.331761130771471
115,114,3.3154058875559107
116,115,3.2995298881079647
117,116,3.2841358834503502
118,117,3.269225216806445
119,118,3.254797849258065
120,119,3.2408523876980433
121,120,3.227386114989865
122,121,3.2143950222444073
123,122,3.2018738431217613
124,123,3.1898160900642285
125,124,3.178214092364932
126,125,3.1670590359749355
127,126,3.156341004950443
128,127,3.1460490244404893
129,128,3.136171105114523
130,129,3.1266942889284564
131,130,3.1176046961270965
132,131,3.1088875733803314
133,132,3.1005273429501283
134,133,3.092507652785155
135,134,3.084811427439814
136,135,3.0774209197145477
137,136,3.0703177629145153
138,137,3.0634830236241144
139,138,3.056897254895323
140,139,3.050540549748483
141,140,3.044392594884929
142,141,3.038432724511733
143,142,3.0326399741798964
144,143,3.026993134538436
145,144,3.0214708049080774
146,145,3.0160514465796413
147,146,3.0107134357436984
148,147,3.0054351159596466
149,148,3.000194850074076
150,149,2.9949710715000633
151,150,2.989742334770958
152,151,2.9844873652841835
153,152,2.979185108152681
154,153,2.9738147760837763
155,154,2.96835589620752
156,155,2.9627883557788657
157,156,2.957092446680493
158,157,2.951248908655547
159,158,2.9452389712021523
160,159,2.9390443940641697
161,160,2.932647506255381
162,161,2.9260312435570346
163,162,2.9191791844315174
164,163,2.9120755842977837
165,164,2.904705408117111
166,165,2.897054361240731
167,166,2.8891089184739065
168,167,2.880856351314109
169,168,2.8722847533240414
170,169,2.8633830636034263
171,170,2.85414108832664
172,171,2.8445495203164968
173,172,2.834599956627734
174,173,2.8242849141169977
175,174,2.8135978429794433
176,175,2.802533138235336
177,176,2.791086149153393
178,177,2.7792531866009105
179,178,2.7670315283140816
180,179,2.754419422085247
181,180,2.741416086867164
182,181,2.7280217117977443
183,182,2.714237453152032
184,183,2.7000654292315502
185,184,2.6855087132044457
186,185,2.6705713239132067
187,186,2.6552582146699817
188,187,2.6395752600628337
189,188,2.6235292407995074
190,189,2.6071278266184974
191,190,2.590379557300416
192,191,2.5732938218158203
193,192,2.555880835648768
194,193,2.538151616338476
195,194,2.520117957284491
196,195,2.5017923998637808
197,196,2.4831882039110935
198,197,2.464319316616856
199,198,2.445200339899697
200,199,2.4258464963134734
201,200,2.406273593551398
202,201,2.386497987612545
203,202,2.3665365446985507
204,203,2.3464066019108945
205,204,2.326125926821561
206,205,2.305712675992252
207,206,2.285185352519605
208,207,2.264562762686085
209,208,2.243863971798307
210,209,2.2231082592965903
211,210,2.2023150732214654
212,211,2.1815039841246944
213,212,2.160694638514086
