2026-08-27T19:00:00Z	1.129727496494136
2026-08-27T19:05:00Z	1.3441949599931642
2026-08-27T19:10:00Z	1.536515142878574
2026-08-27T19:15:00Z	1.709600260292374
2026-08-27T19:20:00Z	1.8660540459185315
2026-08-27T19:25:00Z	2.008195413847106
2026-08-27T19:30:00Z	2.1380807994460787
2026-08-27T19:35:00Z	2.257525232561203
2026-08-27T19:40:00Z	2.3681221948697795
2026-08-27T19:45:00Z	2.471262311745982
2026-08-27T19:50:00Z	2.5681509275528427
2026-08-27T19:55:00Z	2.659824611860041
2026-08-27T20:00:00Z	2.7471666426955617
2026-08-27T20:05:00Z	2.8309215115741417
2026-08-27T20:10:00Z	2.91170849370536
2026-08-27T20:15:00Z	2.990034325468827
2026-08-27T20:20:00Z	3.0663050299539023
2026-08-27T20:25:00Z	3.1408369300951646
2026-08-27T20:30:00Z	3.2138668876936123
2026-08-27T20:35:00Z	3.2855618053959263
2026-08-27T20:40:00Z	3.3560274275106665
2026-08-27T20:45:00Z	3.425316474370308
2026-08-27T20:50:00Z	3.4934361438016213
2026-08-27T20:55:00Z	3.56035501214346
2026-08-27T21:00:00Z	3.626009366150977
2026-08-27T21:05:00Z	3.690308996047557
2026-08-27T21:10:00Z	3.7531424789309593
2026-08-27T21:15:00Z	3.8143819807074735
2026-08-27T21:20:00Z	3.873887603717312
2026-08-27T21:25:00Z	3.931511306226012
2026-08-27T21:30:00Z	3.987100418989464
2026-08-27T21:35:00Z	4.040500783154787
2026-08-27T21:40:00Z	4.091559532835007
2026-08-27T21:45:00Z	4.140127544792082
2026-08-27T21:50:00Z	4.186061576780529
2026-08-27T21:55:00Z	4.2292261152418
2026-08-27T22:00:00Z	4.269494952198095
2026-08-27T22:05:00Z	4.306752510372801
2026-08-27T22:10:00Z	4.3408949347632
2026-08-27T22:15:00Z	4.371830968109238
2026-08-27T22:20:00Z	4.399482626939761
2026-08-27T22:25:00Z	4.423785694134403
2026-08-27T22:30:00Z	4.444690043215276
2026-08-27T22:35:00Z	4.462159808877198
2026-08-27T22:40:00Z	4.476173417578464
2026-08-27T22:45:00Z	4.4867234913458205
2026-08-27T22:50:00Z	4.493816637296991
2026-08-27T22:55:00Z	4.497473134751802
2026-08-27T23:00:00Z	4.497726531188345
2026-08-27T23:05:00Z	4.494623157703424
2026-08-27T23:10:00Z	4.4882215740566735
2026-08-27T23:15:00Z	4.478591952814865
2026-08-27T23:20:00Z	4.465815411566888
2026-08-27T23:25:00Z	4.449983301650446
2026-08-27T23:30:00Z	4.431196461318456
2026-08-27T23:35:00Z	4.409564440776219
2026-08-27T23:40:00Z	4.38520470603946
2026-08-27T23:45:00Z	4.358241828098104
2026-08-27T23:50:00Z	4.328806663420824
2026-08-27T23:55:00Z	4.297035531401009
2026-08-28T00:00:00Z	4.263069393925255
2026-08-28T00:05:00Z	4.227053041840977
2026-08-28T00:10:00Z	4.18913429270967
2026-08-28T00:15:00Z	4.149463203856802
2026-08-28T00:20:00Z	4.108191304367866
2026-08-28T00:25:00Z	4.065470849332655
2026-08-28T00:30:00Z	4.021454099306067
2026-08-28T00:35:00Z	3.9762926276335113
2026-08-28T00:40:00Z	3.930136657982061
2026-08-28T00:45:00Z	3.883134434124575
2026-08-28T00:50:00Z	3.8354316237430224
2026-08-28T00:55:00Z	3.78717075774882
2026-08-28T01:00:00Z	3.738490706361999
2026-08-28T01:05:00Z	3.6895261929472056
2026-08-28T01:10:00Z	3.640407346372718
2026-08-28T01:15:00Z	3.5912592924385107
2026-08-28T01:20:00Z	3.542201784710904
2026-08-28T01:25:00Z	3.493348874904001
2026-08-28T01:30:00Z	3.4448086227619488
2026-08-28T01:35:00Z	3.39668284522077
2026-08-28T01:40:00Z	3.349066904463794
2026-08-28T01:45:00Z	3.302049534330473
2026-08-28T01:50:00Z	3.255712704394345
2026-08-28T01:55:00Z	3.210131520891785
2026-08-28T02:00:00Z	3.165374163558912
2026-08-28T02:05:00Z	3.121501857319249
2026-08-28T02:10:00Z	3.0785688776592552
2026-08-28T02:15:00Z	3.0366225884325293
2026-08-28T02:20:00Z	2.995703510745999
2026-08-28T02:25:00Z	2.9558454215026018
2026-08-28T02:30:00Z	2.917075480104579
2026-08-28T02:35:00Z	2.879414381759364
