,Normalized Time,Flux
0,-1,0.896953498854943
1,0,1.086798451648138
2,1,1.2741046755920038
3,2,1.4584838605952857
4,3,1.6395863386805134
5,4,1.8170989090946605
6,5,1.9907427497391141
7,6,2.160271412449162
8,7,2.3254688997024995
9,8,2.4861478203845397
10,9,2.642147622286285
11,10,2.7933328990573223
12,11,2.9395917693836084
13,12,3.0808343262052906
14,13,3.2169911538354063
15,14,3.3480119108852016
16,15,3.473863976945794
17,16,3.5945311610198463
18,17,3.710012469739837
19,18,3.82032093345203
20,19,3.925482488287302
21,20,4.025534912381204
22,21,4.120526814446528
23,22,4.210516672942042
24,23,4.295571924120382
25,24,4.375768097277728
26,25,4.451187995566064
27,26,4.521920920767142
28,27,4.588061940464738
29,28,4.649711196088633
30,29,4.706973250340419
31,30,4.759956472546985
32,31,4.80877246052297
33,32,4.85353549755837
34,33,4.894362043181841
35,34,4.931370256384004
36,35,4.964679550018458
37,36,4.994410175131014
38,37,5.020682833999905
39,38,5.043618320701627
40,39,5.063337188048347
41,40,5.079959439773548
42,41,5.093604246873109
43,42,5.104389687038598
44,43,5.112432506149164
45,44,5.1178479008171
46,45,5.120749321010697
47,46,5.121248291805801
48,47,5.119454253345087
49,48,5.1154744181109475
50,49,5.109413644644496
51,50,5.101374326869221
52,51,5.091456298203472
53,52,5.079756749671134
54,53,5.066370161244542
55,54,5.051388245677989
56,55,5.0348999041140345
57,56,5.016991192768174
58,57,4.997745300020453
59,58,4.9772425332651355
60,59,4.955560314891614
61,60,4.932773186791501
62,61,4.908952822808068
63,62,4.884168048565087
64,63,4.858484868132548
65,64,4.831966497006801
66,65,4.804673400902264
67,66,4.776663339871121
68,67,4.747991417286215
69,68,4.71871013324084
70,69,4.688869441937145
71,70,4.658516812652556
72,71,4.627697293890899
73,72,4.596453580341798
74,73,4.564826082288484
75,74,4.532852997120252
76,75,4.500570382621676
77,76,4.468012231726005
78,77,4.4352105484353395
79,78,4.402195424624785
80,79,4.3689951174622355
81,80,4.335636127189327
82,81,4.302143275022856
83,82,4.2685397809491885
84,83,4.234847341197197
85,84,4.201086205187895
86,85,4.167275251771196
87,86,4.133432064572248
88,87,4.099573006281413
89,88,4.065713291733276
90,89,4.0318670596310815
91,90,3.9980474427837014
92,91,3.9642666367325776
93,92,3.930535966656194
94,93,3.89686595244937
95,94,3.8632663718841407
96,95,3.8297463217681758
97,96,3.7963142770255307
98,97,3.7629781476331403
99,98,3.7297453333547455
100,99,3.696622776221974
101,100,3.6636170107200154
102,101,3.6307342116428156
103,102,3.597980239589893
104,103,3.565360684083794
105,104,3.5328809042938847
106,105,3.5005460673585462
107,106,3.4683611843040065
108,107,3.4363311435638937
109,108,3.404460742109271
110,109,3.3727547142042567
111,110,3.341217757807513
112,111,3.3098545586447763
113,112,3.2786698119822617
114,113,3.2476682421352328
115,114,3.2168546197502197
116,115,3.1862337769033418
117,116,3.155810620060981
118,117,3.12559014095256
119,118,3.0955774254085324
120,119,3.0657776602197875
121,120,3.036196138077606
122,121,3.0068382606559796
123,122,2.9777095399006335
124,123,2.948815597591393
125,124,2.920162163246644
126,125,2.8917550704405683
127,126,2.8636002516055816
128,127,2.8357037313939375
129,128,2.8080716186738655
130,129,2.780710097236793
131,130,2.753625415293244
132,131,2.7268238738358717
133,132,2.7003118139487685
134,133,2.6740956031427556
135,134,2.648181620796713
136,135,2.6225762427852555
137,136,2.5972858253731292
138,137,2.572316688456632
139,138,2.547675098232155
140,139,2.5233672493715873
141,140,2.499399246783833
142,141,2.47577708704108
143,142,2.4525066395477078
144,143,2.429593627528837
145,144,2.40704360891455
146,145,2.3848619571946763
147,146,2.3630538423178273
148,147,2.3416242117070087
149,148,2.3205777714627183
150,149,2.2999189678228587
151,150,2.2796519689471713
152,151,2.2597806470921373
153,152,2.240308561240455
154,153,2.2212389402472876
155,154,2.2025746665634416
156,155,2.184318260593563
157,156,2.1664718657452466
158,157,2.149037234222717
159,158,2.1320157136164157
160,159,2.115408234337438
161,160,2.099215297943317
162,161,2.0834369663991397
163,162,2.068072852315401
164,163,2.0531221102013917
165,164,2.0385834287702354
166,165,2.024455024328971
167,166,2.0107346352843174
168,167,1.9974195177919563
169,168,1.9845064425743308
170,169,1.9719916929290893
171,170,1.9598710639474062
172,171,1.948139862958496
173,172,1.9367929112136828
174,173,1.9258245468204365
175,174,1.9152286289338079
176,175,1.9049985432097127
177,176,1.8951272085215172
178,177,1.8856070849383864
179,178,1.876430182960867
180,179,1.8675880740061692
181,180,1.8590719021326474
182,181,1.8508723969899903
183,182,1.8429798879786872
184,183,1.8353843195993829
185,184,1.8280752679698293
186,185,1.8210419584842363
187,186,1.8142732845869707
188,187,1.8077578276297135
189,188,1.8014838777783928
190,189,1.7954394559334572
191,190,1.789612336624332
192,191,1.7839900718362478
193,192,1.7785600157250057
194,193,1.7733093501726858
195,194,1.7682251111348009
196,195,1.7632942157269578
