,Normalized Time,Flux
0,-1,0.923870542104287
1,0,1.2879806656937969
2,1,1.6168148603954617
3,2,1.9134537145201005
4,3,2.1807598339200585
5,4,2.4213896716148806
6,5,2.6378048751966636
7,6,2.8322831664165307
8,7,3.006928767053578
9,8,3.1636823848708238
10,9,3.304330773172268
11,10,3.430515877185351
12,11,3.543743580209894
13,12,3.6453920621937095
14,13,3.736719783118174
15,14,3.818873103304604
16,15,3.8928935524824473
17,16,3.959724759195607
18,17,4.020219051860679
19,18,4.075143742533296
20,19,4.125187104184203
21,20,4.170964052035677
22,21,4.213021539262105
23,22,4.251843677114411
24,23,4.287856589288172
25,24,4.321433010118954
26,25,4.3528966359546715
27,26,4.382526238826025
28,27,4.410559551309117
29,28,4.437196931252574
30,29,4.462604814821157
31,30,4.486918966092973
32,31,4.5102475312341435
33,32,4.532673905065831
34,33,4.55425941763278
35,34,4.575045848179477
36,35,4.595057773741274
37,36,4.614304759361104
38,37,4.632783396749897
39,38,4.65047919801906
40,39,4.667368350926583
41,40,4.683419341895244
42,41,4.698594452880757
43,42,4.712851137990775
44,43,4.72614328558147
45,44,4.738422371386991
46,45,4.749638508069542
47,46,4.759741396412275
48,47,4.768681183215348
49,48,4.776409230796151
50,49,4.782878802838531
51,50,4.7880456711825214
52,51,4.791868647995432
53,52,4.794310047617713
54,53,4.7953360822319935
55,54,4.794917195361834
56,55,4.793028337067373
57,56,4.789649184568591
58,57,4.784764311893136
59,58,4.7783633120146
60,59,4.77044087481868
61,60,4.760996824109015
62,61,4.750036116741252
63,62,4.737568806853494
64,63,4.723609978043282
65,64,4.708179646225906
66,65,4.691302635796012
67,66,4.673008431604082
68,67,4.653331009151588
69,68,4.632308645303134
70,69,4.6099837117109965
71,70,4.586402453046886
72,71,4.5616147520376025
73,72,4.535673883205419
74,73,4.508636257120583
75,74,4.480561156882137
76,75,4.451510468454409
77,76,4.421548406399888
78,77,4.390741236464829
79,78,4.359156996391814
80,79,4.3268652162534575
81,80,4.293936639523704
82,81,4.260442946027477
83,82,4.2264564778358995
84,83,4.19204996910285
85,84,4.157296280769261
86,85,4.122268140994189
87,86,4.087037892106412
88,87,4.051677244806966
89,88,4.016257040291654
90,89,3.9808470209032496
91,90,3.9455156098655073
92,91,3.9103297005956277
93,92,3.875354456038044
94,93,3.840653118410576
95,94,3.8062868297039376
96,95,3.7723144632273766
97,96,3.7387924664467596
98,97,3.7057747153167053
99,98,3.673312380265411
100,99,3.6414538039495334
101,100,3.6102443908568977
102,101,3.5797265087968757
103,102,3.549939402281963
104,103,3.5209191177693944
105,104,3.492698440698504
106,105,3.465306844228008
107,106,3.4387704495473113
108,107,3.4131119976074937
109,108,3.388350832090526
110,109,3.364502893409747
111,110,3.3415807235104817
112,111,3.3195934812169456
113,112,3.2985469678502666
114,113,3.2784436628224642
115,114,3.2592827688926067
116,115,3.2410602667540385
117,116,3.223768978605544
118,117,3.207398640344557
119,118,3.1919359820069886
120,119,3.177364816065965
121,120,3.163666133190631
122,121,3.1508182050562517
123,122,3.1387966937880343
124,123,3.1275747676134227
125,124,3.1171232222910237
126,125,3.107410607878825
127,126,3.0984033603998906
128,127,3.0900659379602793
129,128,3.082360960871495
130,129,3.075249355328291
131,130,3.06869050019216
132,131,3.0626423764312065
133,132,3.057061718768445
134,133,3.051904169092715
135,134,3.0471244311894736
136,135,3.0426764263525534
137,136,3.0385134494426658
138,137,3.034588324963872
139,138,3.030853562735436
140,139,3.0272615127434075
141,140,3.023764518763937
142,141,3.0203150703586177
143,142,3.0168659528511514
144,143,3.0133703949042383
145,144,3.0097822133257996
146,145,3.0060559547444723
147,146,3.0021470338056546
148,147,2.9980118675512966
149,148,2.993608005659045
150,149,2.9888942562292433
151,150,2.9838308068216595
152,151,2.978379340457608
153,152,2.972503146317368
154,153,2.966167224877377
155,154,2.9593383872466847
156,155,2.9519853484774408
157,156,2.9440788146398384
158,157,2.9355915634678476
159,158,2.926498518398278
160,159,2.916776815842133
161,160,2.906405865543888
162,161,2.8953674039011696
163,162,2.8836455401343346
164,163,2.871226795212632
165,164,2.858100133460896
166,165,2.844256986788147
167,166,2.829691271496909
168,167,2.81439939764958
169,168,2.7983802709857413
170,169,2.781635287401809
171,170,2.764168320021973
172,171,2.7459856989068165
173,172,2.7270961834634275
174,173,2.707510927638091
175,174,2.6872434379898538
176,175,2.6663095247602766
177,176,2.6447272460715436
178,177,2.6225168454018077
179,178,2.5997006825030486
180,179,2.576303157942997
181,180,2.5523506314685545
182,181,2.5278713344038595
183,182,2.50289527631143
184,183,2.4774541461598525
185,184,2.45158120825611
186,185,2.4253111932148625
187,186,2.398680184250885
188,187,2.3717254990941954
189,188,2.3444855678404015
190,189,2.316999807061195
191,190,2.289308490511909
192,191,2.2614526167844113
193,192,2.2334737742644966
194,193,2.2054140037631735
195,194,2.1773156592009153
196,195,2.1492212667329675
197,196,2.121173382712156
198,197,2.093214450893366
