,Normalized Time,Flux
0,-1,11.033624364775203
1,0,11.148428266415046
2,1,11.28830162271805
3,2,11.45080101238843
4,3,11.633617790691268
5,4,11.834573018781535
6,5,12.051612528984755
7,6,12.282802123430832
8,7,12.526322903478093
9,8,12.780466727399322
10,9,13.043631793834395
11,10,13.314318348544452
12,11,13.591124512042015
13,12,13.872742225696149
14,13,14.15795331395124
15,14,14.445625660324522
16,15,14.73470949488385
17,16,15.024233790934016
18,17,15.313302768676943
19,18,15.601092503635801
20,19,15.886847637669849
21,20,16.16987819043222
22,21,16.449556469157017
23,22,16.725314074689372
24,23,16.996639001702857
25,24,17.26307283107986
26,25,17.52420801245485
27,26,17.77968523495607
28,27,18.029190884202748
29,28,18.27245458365043
30,29,18.509246818399323
31,30,18.739376639611187
32,31,18.962689447709014
33,32,19.17906485255788
34,33,19.388414608856113
35,34,19.590680624990217
36,35,19.78583304363415
37,36,19.973868392402434
38,37,20.154807802888058
39,38,20.328695296447144
40,39,20.495596135113736
41,40,20.655595236057138
42,41,20.80879564801643
43,42,20.955317088173896
44,43,21.09529453795212
45,44,21.228876896246145
46,45,21.356225688623717
47,46,21.477513831053084
48,47,21.592924446739797
49,48,21.7026497346781
50,49,21.806889888547534
51,50,21.90585206460415
52,51,21.999749397243605
53,52,22.08880006093327
54,53,22.17322637723186
55,54,22.25325396564088
56,55,22.329110937050206
57,56,22.401027128564856
58,57,22.469233378519114
59,58,22.533960840507586
60,59,22.595440335282053
61,60,22.653901739384708
62,61,22.709573409409106
63,62,22.76268164079987
64,63,22.81345016012254
65,64,22.86209964975572
66,65,22.90884730397613
67,66,22.953906415427657
68,67,22.997485990984067
69,68,23.039790396035272
70,69,23.081019026244242
71,70,23.12136600584193
72,71,23.161019911544987
73,72,23.20016352119971
74,73,23.23897358627416
75,74,23.277620627336454
76,75,23.316268751677693
77,76,23.355075492252695
78,77,23.39419166713063
79,78,23.433761258663587
80,79,23.473921311599252
81,80,23.51480184937907
82,81,23.556525807880167
83,82,23.599208985876427
84,83,23.64296001150848
85,84,23.687880324069898
86,85,23.73406417043088
87,86,23.781598615437765
88,87,23.830563565640688
89,88,23.881031805717374
90,89,23.9330690469757
91,90,23.98673398733268
92,91,24.042078382181373
93,92,24.099147125572184
94,93,24.157978341148684
95,94,24.21860348229238
96,95,24.28104744094393
97,96,24.345328664582993
98,97,24.411459280860914
99,98,24.479445229394916
100,99,24.54928640024447
101,100,24.620976778604085
102,101,24.69450459525892
103,102,24.769852482362555
104,103,24.84699763410787
105,104,24.925911971875106
106,105,25.00656231345219
107,106,25.088910545934745
108,107,25.172913801924643
109,108,25.258524638657473
110,109,25.34569121970042
111,110,25.434357498873386
112,111,25.524463406056924
113,112,25.61594503456142
114,113,25.708734829742504
115,114,25.802761778558345
116,115,25.8979515997742
117,116,25.994226934530555
118,117,26.091507537000364
119,118,26.189710464870977
120,119,26.28875026939634
121,120,26.388539184773787
122,121,26.48898731660984
123,122,26.590002829248053
124,123,26.691492131741136
125,124,26.79336006225865
126,125,26.895510070729795
127,126,26.997844399529985
128,127,27.10026426202764
129,128,27.202670018816587
130,129,27.304961351466847
131,130,27.40703743363523
132,131,27.50879709938439
133,132,27.610139008567078
134,133,27.710961809139665
135,134,27.811164296276413
136,135,27.910645568163233
137,136,28.00930517835671
138,137,28.107043284601318
139,138,28.203760794004303
140,139,28.29935950447456
141,140,28.393742242338426
142,141,28.486812996051576
143,142,28.578477045932487
144,143,28.66864108984933
145,144,28.75721336479782
146,145,28.844103764313616
147,146,28.92922395166864
148,147,29.012487468806235
149,148,29.093809840975545
150,149,29.173108677030953
151,150,29.250303765367615
152,151,29.32531716546919
153,152,29.39807329504898
154,153,29.468499012770412
155,154,29.53652369653761
156,155,29.602079317351546
157,156,29.665100508731474
158,157,29.725524631706087
159,158,29.78329183538277
160,159,29.83834511310782
161,160,29.89063035423415
162,161,29.94009639151733
163,162,29.986695044164257
164,163,30.030381156562722
165,164,30.07111263272355
166,165,30.108850466470557
167,166,30.1435587674169
168,167,30.17520478276966
169,168,30.203758915007658
170,169,30.229194735480537
171,170,30.251488993980086
172,171,30.27062162433765
173,172,30.286575746104113
174,173,30.29933766237174
175,174,30.308896853799485
176,175,30.315245968905984
177,176,30.31838081069671
178,177,30.318300319693968
179,178,30.315006553440632
180,179,30.308504662550526
181,180,30.29880286338024
182,181,30.28591240739921
183,182,30.269847547336433
184,183,30.250625500184004
185,184,30.22826640713924
186,185,30.202793290568575
187,186,30.174232008077887
188,187,30.14261120377522
189,188,30.107962256813096
190,189,30.070319227298715
191,190,30.029718799661516
192,191,29.98620022356846
193,192,29.939805252478298
194,193,29.890578079927014
195,194,29.838565273637222
196,195,29.783815707545095
197,196,29.72638049183887
198,197,29.666312901103648
199,198,29.60366830066743
200,199,29.538504071243835
201,200,29.470879531967284
202,201,29.400855861916412
203,202,29.3284960202219
204,203,29.25386466485478
205,204,29.177028070191426
206,205,29.098054043451192
207,206,29.017011840102807
208,207,28.933972078335103
209,208,28.849006652687738
210,209,28.762188646936938
211,210,28.67359224633118
212,211,28.58329264927103
213,212,28.491365978527064
214,213,28.397889192089103
215,214,28.302939993739383
216,215,28.20659674344165
217,216,28.108938367637407
218,217,28.01004426953969
219,218,27.909994239514013
220,219,27.808868365635156
221,220,27.706746944507458
222,221,27.60371039243543
223,222,27.499839157030305
224,223,27.395213629337125
225,224,27.289914056565735
226,225,27.184020455507998
227,226,27.077612526722135
228,227,26.970769569563902
229,228,26.863570398143032
230,229,26.75609325828186
231,230,26.64841574555176
232,231,26.54061472446151
233,232,26.43276624887024
234,233,26.324945483696034
235,234,26.21722662798976
236,235,26.10968283944204
237,236,26.00238616038967
238,237,25.895407445386102
239,238,25.78881629039891
240,239,25.68268096369541
241,240,25.577068338475854
242,241,25.47204382731183
243,242,25.367671318445584
244,243,25.264013114004293
245,244,25.161129870181252
246,245,25.05908053943419
247,246,24.957922314748856
248,247,24.857710576014203
249,248,24.75849883855343
250,249,24.660338703853107
251,250,24.563279812530798
252,251,24.467369799579224
253,252,24.37265425192329
254,253,24.279176668324038
255,254,24.186978421661504
256,255,24.09609872362642
257,256,24.006574591848587
258,257,23.91844081948756
259,258,23.83172994730913
260,259,23.746472238269067
261,260,23.662695654623278
262,261,23.580425837581423
263,262,23.499686089518903
264,263,23.420497358759846
265,264,23.342878226941608
266,265,23.266844898969147
267,266,23.19241119556526
268,267,23.11958854842068
269,268,23.048385997945743
270,269,22.978810193623037
271,270,22.910865396958478
272,271,22.84455348702581
273,272,22.779873968597492
274,273,22.716823982852734
275,274,22.655398320651152
276,275,22.595589438358452
277,276,22.537387476208384
278,277,22.480780279182895
279,278,22.42575342039044
280,279,22.372290226920168
281,280,22.320371808147616
282,281,22.269977086465325
283,282,22.221082830409877
284,283,22.173663690154548
285,284,22.12769223533487
286,285,22.083138995172238
287,286,22.03997250085868
288,287,21.998159330163926
289,288,21.957664154223885
290,289,21.918449786467615
291,290,21.880477233638032
292,291,21.843705748859517
293,292,21.80809288670383
294,293,21.773594560203726
295,294,21.740165099761878
296,295,21.7077573139009
297,296,21.676322551798346
298,297,21.645810767549015
299,298,21.616170586094835
300,299,21.58734937076121
301,300,21.559293292336836
302,301,21.531947399632372
303,302,21.50525569145186
304,303,21.479161189909043
305,304,21.45360601501935
306,305,21.42853146049675
307,306,21.403878070683177
308,307,21.379585718536944
309,308,21.355593684605005
310,309,21.33184073690276
311,310,21.308265211623727
312,311,21.284805094600134
313,312,21.26139810343434
314,313,21.237981770219818
315,314,21.21449352476932
316,315,21.190870778266806
317,316,21.167051007258628
318,317,21.142971837898717
319,318,21.11857113036126
320,319,21.093787063333938
321,320,21.068558218503572
322,321,21.042823664945608
323,322,21.016523043327968
324,323,20.989596649839346
325,324,20.96198551975121
326,325,20.933631510522584
327,326,20.904477384355907
328,327,20.874466890112082
329,328,20.84354484449243
330,329,20.81165721239503
331,330,20.778751186352622
332,331,20.74477526495928
333,332,20.70967933019286
334,333,20.673414723540255
335,334,20.635934320832625
336,335,20.597192605697792
337,336,20.557145741537305
338,337,20.515751641935914
339,338,20.472970039411504
340,339,20.428762552414057
341,340,20.383092750482653
342,341,20.335926217470078
343,342,20.287230612745336
344,343,20.23697573028503
345,344,20.185133555565447
346,345,20.13167832016796
347,346,20.076586554011563
348,347,20.01983713512709
349,348,19.961411336889157
350,349,19.901292872622765
351,350,19.839467937503148
352,351,19.775925247668475
353,352,19.710656076466854
354,353,19.64365428776041
355,354,19.574916366211035
356,355,19.504441444474015
357,356,19.432231327227747
358,357,19.358290511969592
359,358,19.28262620650992
360,359,19.20524834309869
361,360,19.12616958912093
362,361,19.045405354299973
363,362,18.962973794349658
364,363,18.87889581101915
365,364,18.79319504847686
366,365,18.705897885982445
367,366,18.617033426798834
368,367,18.52663348329912
369,368,18.434732558226145
370,369,18.341367822065877
371,370,18.246579086498762
372,371,18.15040877389665
373,372,18.05290188283646
374,373,17.95410594960518
375,374,17.854071005674495
376,375,17.75284953112734
377,376,17.650496404022196
378,377,17.547068845685402
379,378,17.442626361925583
380,379,17.337230680168723
381,380,17.23094568251664
382,381,17.123837334736347
383,382,17.015973611192102
384,383,16.907424415736877
385,384,16.79826149858484
386,385,16.688558369191295
387,386,16.578390205171697
388,387,16.46783375729665
389,388,16.35696725060499
390,389,16.245870281682706
391,390,16.134623712160924
392,391,16.02330955849201
393,392,15.912010878068575
394,393,15.800811651756515
395,394,15.68979666291872
396,395,15.579051373013055
397,396,15.468661793854078
398,397,15.358714356634872
399,398,15.249295777811604
400,399,15.140492921960808
401,400,15.032392661725787
402,401,14.925081734975889
403,402,14.81864659930966
404,403,14.713173284040135
405,404,14.608747239808062
406,405,14.505453185976558
407,406,14.403374955968452
408,407,14.30259534071556
409,408,14.203195930397124
410,409,14.105256954653033
411,410,14.008857121465793
412,411,13.914073454913543
413,412,13.820981132005569
414,413,13.729653318820079
415,414,13.640161006173342
416,415,13.552572845058458
417,416,13.466954982100992
418,417,13.383370895288644
419,418,13.301881230241376
420,419,13.222543637298399
421,420,13.145412609708211
422,421,13.070539323218194
423,422,12.997971477370253
424,423,12.927753138819714
425,424,12.859924587005068
426,425,12.794522162506949
427,426,12.731578118445768
428,427,12.671120475278244
429,428,12.613172879364765
430,429,12.557754465690557
431,430,12.504879725135256
432,431,12.454558376697465
433,432,12.406795245092884
434,433,12.361590144156057
435,434,12.318937766489158
436,435,12.278827579812415
437,436,12.241243730484829
438,437,12.206164954675328
439,438,12.173564497678276
440,439,12.143410041880465
441,440,12.115663643899477
442,441,12.090281681427584
443,442,12.067214810328492
444,443,12.046407932548425
445,444,12.027800175417115
446,445,12.01132488292854
447,446,11.996909619605544
448,447,11.98447618756757
449,448,11.973940657434902
450,449,11.965213413718358
451,450,11.958199215358903
452,451,11.952797272095916
453,452,11.948901337359635
454,453,11.946399818398714
455,454,11.945175904369332
456,455,11.945107713129712
457,456,11.946068457498429
458,457,11.947926631753724
459,458,11.950546219166029
460,459,11.953786921373547
461,460,11.9575044104284
462,461,11.961550604357308
463,462,11.965773967099455
464,463,11.970019833700801
465,464,11.974130761663172
466,465,11.977946909364336
467,466,11.981306442483058
468,467,11.984045969383427
469,468,11.986001006429136
470,469,11.98700647422014
471,470,11.986897225761261
472,471,11.985508607593223
473,472,11.982677054935202
474,473,11.978240721908943
475,474,11.97204014793388
476,475,11.963918961403087
477,476,11.953724621771629
478,477,11.941309201206826
479,478,11.926530206975686
480,480,11.909251445760153
481,481,11.889343931117716
482,482,11.866686835322861
483,483,11.841168486848701
484,485,11.812687414769286
485,486,11.781153441386612
486,487,11.746488824407159
487,488,11.708629450017263
488,490,11.667526078229269
489,491,11.623145641892854
490,492,11.575472600790834
491,493,11.524510352260794
492,494,11.470282699810074
493,495,11.412835381213645
494,496,11.352237657610173
495,497,11.288583965136302
496,498,11.221995630663443
497,499,11.152622653226787
498,500,11.080645552762473
499,501,11.0062772877924
500,502,10.929765243725894
501,503,10.851393293468584
502,504,10.771483932059045
503,505,10.690400487080538
504,506,10.608549406617792
505,507,10.526382626561391
506,508,10.444400019086814
507,509,10.36315192416183
508,510,10.283241765966736
509,511,10.205328756138055
510,512,10.130130685775324
511,513,10.05842680817792
512,514,9.991060814312386
513,515,9.928943903031822
514,516,9.873057948107254
515,517,9.824458764154556
516,518,9.784279473570525
517,519,9.753733976628139
518,520,9.734120526902414
519,521,9.726825414236844
520,522,9.733326757485024
521,523,9.755198409301531
522,524,9.794113975275312
523,525,9.85185094974585
524,526,9.930294970661112
525,527,10.031444195874645
526,528,10.157413803313915
527,529,10.310440617480202
528,530,10.492887864774723
529,531,10.707250060180794
